id_transaksi,tanggal,suplier,nota,kode_stok,nama_stok,quantity,satuan,unit,satuan.2,harga_satuan,jumlah
TB0028261,2024-06-08,S038 - PT.ASIA PARAMITA INDAH,pkp PUM24060061,B00831,BDK PIXY TWC,52,LUSIN,0,BIJI,"252,555","13,132,860"
TB0028262,2024-06-08,S011 - SUBUR PAS,,B00012,GG SURYA KALENG,40,PRES,0,KALENG,"914,000","36,560,000"
TB0028262,2024-06-08,S011 - SUBUR PAS,,B00170,GG SURYA 12,16,BAL,0,SLOP,"4,800,000","76,800,000"
TB0028262,2024-06-08,S011 - SUBUR PAS,,B00068,GRENDEL BIRU 12,2,BAL,0,SLOP,"2,881,000","5,762,000"
TB0028262,2024-06-08,S011 - SUBUR PAS,,B00067,GRENDEL MERAH 12,1,BAL,0,SLOP,"2,881,000","2,881,000"
TB0028262,2024-06-08,S011 - SUBUR PAS,,B00069,GRENDEL UTAMA,2,BAL,0,SLOP,"1,385,000","2,770,000"
TB0028262,2024-06-08,S011 - SUBUR PAS,,B00003,GG 12 KS MERAH,2,BAL,0,SLOP,"2,870,000","5,740,000"
TB0028262,2024-06-08,S011 - SUBUR PAS,,B02085,GG SURYA PLUS (16),1,BAL,0,SLOP,"3,000,000","3,000,000"
TB0028262,2024-06-08,S011 - SUBUR PAS,,B00015,GG SIGNATURE 12 CO,0,BAL,5,SLOP,"4,600,000","1,150,000"
TB0028262,2024-06-08,S011 - SUBUR PAS,,B00009,GG PRO MERAH,1,BAL,0,SLOP,"2,880,000","2,880,000"
TB0028263,2024-06-08,S336 - SELLA,non pkp TUNAI,B00140,INDOMIE GORENG,50,KARTON,0,KARTON,"106,000","5,300,000"
TB0028264,2024-06-10,S196 - RONI,TUNAI,B02017,GAJAH BARU INTER FLT 12,12,BAL,0,SLOP,"3,160,000","37,920,000"
TB0028265,2024-06-10,S050 - CV.DWIJAYA SENTOSA ABADI,non pkp PJL-2406-00,B00895,KOMIX KIDS,10,PRES,0,PRES,"28,174","281,740"
TB0028266,2024-06-10,S050 - CV.DWIJAYA SENTOSA ABADI,pkp JL-2406-01115,B01060,HEROCYN 85GR,1,KARTON,0,BIJI,"774,425","774,425"
TB0028267,2024-06-10,S050 - CV.DWIJAYA SENTOSA ABADI,pkp jl-2406-01114,B00736,SABUN JF KUNING 90gr,1,KARTON,0,BIJI,"632,367","632,367"
TB0028268,2024-06-10,S050 - CV.DWIJAYA SENTOSA ABADI,pkp jl-2406-01113,B00307,VITACIMIN (50),5,DOS,0,STRIP,"74,081","370,405"
TB0028268,2024-06-10,S050 - CV.DWIJAYA SENTOSA ABADI,pkp jl-2406-01113,B00308,SANGOBION 10,3,DOS,0,STRIP,"447,912","1,343,736"
TB0028268,2024-06-10,S050 - CV.DWIJAYA SENTOSA ABADI,pkp jl-2406-01113,B00265,VICKS VAPORUP(gosok) 10 GR,5,DOS,0,DOS,"86,954","434,770"
TB0028268,2024-06-10,S050 - CV.DWIJAYA SENTOSA ABADI,pkp jl-2406-01113,B00327,LASERIN 30mlt,12,DOS,0,DOS,"21,896","262,752"
TB0028269,2024-06-10,S088 - GAMA,non pkp,B00509,SAPU KIPAS M,10,LUSIN,0,LUSIN,"236,000","2,360,000"
TB0028269,2024-06-10,S088 - GAMA,non pkp,B00508,SAPU KIPAS W,2,LUSIN,0,LUSIN,"202,000","404,000"
TB0028270,2024-06-10,S113 - KARYA GIU,non pkp,B00594,ABC K (R6) BIRU,15,KARTON,0,DOS,"602,500","9,037,500"
TB0028270,2024-06-10,S113 - KARYA GIU,non pkp,B01246,ABC SP POWER A3,1,KARTON,0,RENTENG,"980,000","980,000"
TB0028270,2024-06-10,S113 - KARYA GIU,non pkp,B01201,ABC ALKALINE A2,6,DOS,0,STRIP,"275,000","1,650,000"
TB0028271,2024-06-10,S140 - SUMBER JAYA PD,non pkp,B01177,MASAKO,15,KARTON,0,KARTON,"260,000","3,900,000"
TB0028271,2024-06-10,S140 - SUMBER JAYA PD,non pkp,B01123,SAJIKU NASI GR PEDAS,2,KARTON,0,KARTON,"315,000","630,000"
TB0028271,2024-06-10,S140 - SUMBER JAYA PD,non pkp,B01216,SAORI RENTENG,10,KARTON,0,KARTON,"241,000","2,410,000"
TB0028271,2024-06-10,S140 - SUMBER JAYA PD,non pkp,B01465,SAORI BOTOL TB133,3,KARTON,0,KARTON,"213,000","639,000"
TB0028272,2024-06-10,S129 - TK BIMA,non pkp,B00002,GG SURYA 16,12,BAL,0,SLOP,"3,280,000","39,360,000"
TB0028272,2024-06-10,S129 - TK BIMA,non pkp,B00006,GG HIJAU,2,BAL,0,SLOP,"2,680,000","5,360,000"
TB0028272,2024-06-10,S129 - TK BIMA,non pkp,B00022,SAMP MILD MERAH 16,6,BAL,0,SLOP,"3,156,000","18,936,000"
TB0028272,2024-06-10,S129 - TK BIMA,non pkp,B00324,TMP HEMA JRENG,3,KARTON,0,PRES,"1,380,000","4,140,000"
TB0028273,2024-06-10,S294 - UD ALDO JAYA,pkp 2776/JL/GD/0624,B01725,LARUTAN BADAK BOTOL B,24,KARTON,0,KARTON,"145,136","3,483,264"
TB0028273,2024-06-10,S294 - UD ALDO JAYA,pkp 2776/JL/GD/0624,B01497,LARUTAN BADAK BOTOL K,10,KARTON,0,KARTON,"143,312","1,433,120"
TB0028274,2024-06-10,S343 - TUTIK,non pkp TUNAI,B01699,ENERGEN BARU(16rtg),3,KARTON,0,KARTON,"235,000","705,000"
TB0028274,2024-06-10,S343 - TUTIK,non pkp TUNAI,B00657,UNI SHP LIFEBUOY RENTENG,4,KARTON,0,PAK,"150,000","600,000"
TB0028275,2024-06-10,S069 - SBR,non pkp,B02186,PLAK BAN NACHI COKLAT,12,PRES,0,BIJI,"43,800","525,600"
TB0028275,2024-06-10,S069 - SBR,non pkp,B00686,PLAK BAN NACHI TRANSPARAN,24,PRES,0,BIJI,"43,800","1,051,200"
TB0028276,2024-06-10,S247 - PT BERCA KAWAN SEJATI,TUNAI,B01496,ARMOUR BLACK 12,2,SLOP,0,SLOP,"146,000","292,000"
TB0028276,2024-06-10,S247 - PT BERCA KAWAN SEJATI,TUNAI,B01512,ARMOUR KR 12,5,SLOP,0,SLOP,"73,000","365,000"
TB0028276,2024-06-10,S247 - PT BERCA KAWAN SEJATI,TUNAI,B01901,ARMOUR KR 16,10,SLOP,0,SLOP,"98,000","980,000"
TB0028277,2024-06-07,S162 - PT. KOREA TOMORROW,,B01689,ESSE CHANGE DOUBLE 20,3,SLOP,0,SLOP,"385,500","1,156,500"
TB0028278,2024-06-07,S071 - P.T. NIAGA NUSA ABADI,,B00075,CLASMILD 16,2,BAL,0,SLOP,"2,700,000","5,400,000"
TB0028279,2024-06-10,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B00038,DJ LA MERAH 12,2,SLOP,0,SLOP,"217,000","434,000"
TB0028279,2024-06-10,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B00040,DJ LA MERAH 16,1,BAL,0,SLOP,"3,050,000","3,050,000"
TB0028279,2024-06-10,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B00950,DJ LA BOLD 20,1,BAL,0,SLOP,"3,390,000","3,390,000"
TB0028279,2024-06-10,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B01832,DJ LA UNGU 16,0,BAL,5,SLOP,"3,050,000","1,525,000"
TB0028279,2024-06-10,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B00043,DJ BLACK 16,0,BAL,5,SLOP,"3,050,000","1,525,000"
TB0028279,2024-06-10,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B01684,DJ 76 MADU 12,0,BAL,10,SLOP,"2,640,000","1,320,000"
TB0028279,2024-06-10,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B00034,DJ 76 KR 12,1,BAL,0,SLOP,"2,840,000","2,840,000"
TB0028279,2024-06-10,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B02044,DJ 76 MANGGA 12,1,BAL,0,SLOP,"2,640,000","2,640,000"
TB0028279,2024-06-10,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B01818,DJ RAPTOR,0,BAL,10,SLOP,"2,940,000","1,470,000"
TB0028279,2024-06-10,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B01174,DJ CHIEF FLT 12,2,BAL,0,SLOP,"2,980,000","5,960,000"
TB0028279,2024-06-10,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B01519,DJ GEO KRETEK 12,5,BAL,0,SLOP,"2,080,000","10,400,000"
TB0028279,2024-06-10,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B00045,DJ GEO MILD 16,2,BAL,0,SLOP,"2,140,000","4,280,000"
TB0028279,2024-06-10,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B01751,DJ SIERRA KRETEK 12,0,BAL,10,SLOP,"1,740,000","870,000"
TB0028279,2024-06-10,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B02096,DJ SENIOR FLT 12,0,SLOP,10,SLOP,"141,000","1,410,000"
TB0028279,2024-06-10,S004 - PT. SUMBER CIPTA MULTI NIAGA,,B02133,DJ VIP KR 12,5,SLOP,0,SLOP,"76,000","380,000"
TB0028280,2024-06-10,S329 - PT. SURYA SAMANTA PERKASA,pkp,B00298,ULTRAFLU,80,DOS,0,STRIP,"71,250","5,700,000"
TB0028281,2024-06-10,S041 - PMH,non pkp,B00316,PMH,80,DOS,0,DOS,"54,425","4,354,000"
TB0028282,2024-06-10,S278 - LANCAR MAKMUR (KALIMAS),non pkp,B00025,SAMP 234 REFFILL 12,16,BAL,0,SLOP,"1,900,000","30,400,000"
TB0028282,2024-06-10,S278 - LANCAR MAKMUR (KALIMAS),non pkp,B01555,SAMP AGA KR (10+2),15,BAL,0,SLOP,"2,700,000","40,500,000"
TB0028282,2024-06-10,S278 - LANCAR MAKMUR (KALIMAS),non pkp,B00141,DDS SEDAP SOTO,50,KARTON,0,KARTON,"99,000","4,950,000"
TB0028282,2024-06-10,S278 - LANCAR MAKMUR (KALIMAS),non pkp,B00139,DDS SEDAP GORENG,100,KARTON,0,KARTON,"103,500","10,350,000"
TB0028282,2024-06-10,S278 - LANCAR MAKMUR (KALIMAS),non pkp,B00898,KA KAPAL API MINI,150,KARTON,0,KARTON,"119,000","17,850,000"
TB0028282,2024-06-10,S278 - LANCAR MAKMUR (KALIMAS),non pkp,B02008,SAMP 234 KR 12 POLOS,10,BAL,0,SLOP,"3,635,000","36,350,000"
TB0028282,2024-06-10,S278 - LANCAR MAKMUR (KALIMAS),non pkp,B02017,GAJAH BARU INTER FLT 12,4,BAL,0,SLOP,"3,220,000","12,880,000"
TB0028282,2024-06-10,S278 - LANCAR MAKMUR (KALIMAS),non pkp,B01234,SAMP ARES BOLD,4,BAL,0,SLOP,"2,940,000","11,760,000"
TB0028282,2024-06-10,S278 - LANCAR MAKMUR (KALIMAS),non pkp,B00063,SAMP ARES BIRU,16,BAL,0,SLOP,"2,935,000","46,960,000"
TB0028283,2024-06-11,S142 - KURNIA JAYA,non pkp TUNAI,B01003,LEM G,30,DOS,0,BIJI,"173,334","5,200,020"
TB0028284,2024-06-11,S167 - MULYADI,non pkp TUNAI,B01518,SOSIS SO NICE,20,KARTON,0,TOP,"107,000","2,140,000"
TB0028284,2024-06-11,S167 - MULYADI,non pkp TUNAI,B00138,INDOMILK BOTOL,25,KARTON,0,KARTON,"78,000","1,950,000"
TB0028285,2024-06-11,S076 - SUKUN,TUNAI,B02183,SUKUN KR M 12,2,SLOP,0,SLOP,"101,710","203,420"
TB0028285,2024-06-11,S076 - SUKUN,TUNAI,B02184,SUKUN PUTIH FLT 12,2,SLOP,0,SLOP,"163,110","326,220"
TB0028286,2024-06-11,S261 - SANTOSO,non pkp,B00993,AJINOMOTO (Rp.1000),10,KARTON,0,KARTON,"296,000","2,960,000"
TB0028286,2024-06-11,S261 - SANTOSO,non pkp,B00607,UNI SABUN LIFEBUOY 70gr,15,KARTON,0,BIJI,"464,500","6,967,500"
TB0028286,2024-06-11,S261 - SANTOSO,non pkp,B00087,DCW CO RENTENG,5,KARTON,0,RENTENG,"507,500","2,537,500"
TB0028286,2024-06-11,S261 - SANTOSO,non pkp,B00807,DCW INST RENTENG,5,KARTON,0,RENTENG,"507,500","2,537,500"
TB0028286,2024-06-11,S261 - SANTOSO,non pkp,B01892,TEPUNG KANJI ROSE BRAND,10,SAK,0,SAK,"235,000","2,350,000"
TB0028286,2024-06-11,S261 - SANTOSO,non pkp,B01891,TEPUNG PAYUNG(25kg),10,SAK,0,SAK,"171,500","1,715,000"
TB0028286,2024-06-11,S261 - SANTOSO,non pkp,B00609,SABUN SHINZUI,10,KARTON,0,BIJI,"574,000","5,740,000"
TB0028286,2024-06-11,S261 - SANTOSO,non pkp,B00339,ADEMSARI,10,KARTON,0,PAK,"1,117,500","11,175,000"
TB0028286,2024-06-11,S261 - SANTOSO,non pkp,B00620,SOFFELL,2,KARTON,0,PRES,"453,000","906,000"
TB0028286,2024-06-11,S261 - SANTOSO,non pkp,B01142,BEAR BRAND,10,KARTON,0,KARTON,"255,500","2,555,000"
TB0028287,2024-06-11,S227 - PT. ERATEL PRIMA,,B02088,BTL KANSAS 12,3,SLOP,0,SLOP,"98,000","294,000"
TB0028287,2024-06-11,S227 - PT. ERATEL PRIMA,,B02089,BTL KANSAS 20,10,SLOP,0,SLOP,"148,000","1,480,000"
TB0028287,2024-06-11,S227 - PT. ERATEL PRIMA,,B00059,BTL DUNHILL PUTIH 20,5,SLOP,0,SLOP,"339,000","1,695,000"
TB0028287,2024-06-11,S227 - PT. ERATEL PRIMA,,B01414,BTL DUNHILL PUTIH 16,7,SLOP,0,SLOP,"271,000","1,897,000"
TB0028287,2024-06-11,S227 - PT. ERATEL PRIMA,,B01470,BTL COUNTRY,10,SLOP,0,SLOP,"253,000","2,530,000"
TB0028287,2024-06-11,S227 - PT. ERATEL PRIMA,,B00755,BTL LUCKY STRIKE,15,SLOP,0,SLOP,"262,000","3,930,000"
TB0028287,2024-06-11,S227 - PT. ERATEL PRIMA,,B00820,BTL DUNHILL HITAM 16,40,SLOP,0,SLOP,"271,000","10,840,000"
TB0028288,2024-06-11,S327 - PT. SINARMAS DISTRIBUSI NUSANTARA,,B01579,CAMEL MILD UNGU 12,140,SLOP,0,SLOP,"173,500","24,290,000"
TB0028288,2024-06-11,S327 - PT. SINARMAS DISTRIBUSI NUSANTARA,,B02135,CAMEL WHITE LONG 100,1,SLOP,0,SLOP,"264,500","264,500"
TB0028288,2024-06-11,S327 - PT. SINARMAS DISTRIBUSI NUSANTARA,,B01415,CAMEL YELLOW 20,2,SLOP,0,SLOP,"261,000","522,000"
TB0028288,2024-06-11,S327 - PT. SINARMAS DISTRIBUSI NUSANTARA,,B02189,CAMEL MILD UNGU 16,2,SLOP,0,SLOP,"226,500","453,000"
TB0028289,2024-06-12,S055 - PT BERDIKARI,pkp FPMIX-2406-0016,B00323,HANSAPLAST,200,DOS,0,DOS,"24,750","4,950,000"
TB0028290,2024-06-12,S055 - PT BERDIKARI,pkp FPMIX-2406-0016,B00211,PAGODA SALEP,10,DOS,0,DOS,"71,795","717,950"
TB0028290,2024-06-12,S055 - PT BERDIKARI,pkp FPMIX-2406-0016,B00291,MINYAK KEMIRI TG,6,LUSIN,0,LUSIN,"88,704","532,224"
TB0028291,2024-06-12,S342 - TUNAI,HAQI TUNAI,B02017,GAJAH BARU INTER FLT 12,28,BAL,0,SLOP,"3,180,000","89,040,000"
TB0028292,2024-06-12,S245 - TRUBUS ALAMI,TUNAI,B01493,TRUBUS ALAMI,3,BAL,0,SLOP,"1,450,000","4,350,000"
TB0028292,2024-06-12,S245 - TRUBUS ALAMI,TUNAI,B01845,SEJUK ALAMI,1,BAL,0,SLOP,"1,390,000","1,390,000"
TB0028293,2024-06-12,S247 - PT BERCA KAWAN SEJATI,TUNAI,B01830,ARION 12,5,SLOP,0,SLOP,"130,000","650,000"
TB0028294,2024-06-12,S033 - PT.MASAMEDI INTIFARMINDO,pkp 11240001891,B00894,KOMIX,10,KARTON,0,DOS,"2,035,700","20,357,000"
TB0028295,2024-06-12,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61384311,B00694,DDS RAPIKA REFF 400,6,KARTON,0,BIJI,"57,662","345,972"
TB0028295,2024-06-12,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61384311,B01055,DDS SOKLIN CAIR 40 RENTENG,10,KARTON,0,KARTON,"93,258","932,580"
TB0028295,2024-06-12,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61384311,B01567,DDS SOKLIN 425(10rb),7,KARTON,0,KARTON,"92,178","645,246"
TB0028295,2024-06-12,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61384311,B00546,DDS SOKLIN PK,25,KARTON,0,KARTON,"55,955","1,398,875"
TB0028295,2024-06-12,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61384311,B00545,DDS BOOM,10,KARTON,0,KARTON,"47,902","479,020"
TB0028295,2024-06-12,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61384311,B00746,DDS DAIA 245 (5rb),15,KARTON,0,KARTON,"96,818","1,452,270"
TB0028295,2024-06-12,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61384311,B01951,DDS DAIA 470(10rb),2,KARTON,0,KARTON,"98,010","196,020"
TB0028295,2024-06-12,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61384311,B00701,DDS MAMA LEMON 105(2rb),21,KARTON,0,KARTON,"35,413","743,673"
TB0028295,2024-06-12,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61384311,B01203,DDS MAMA LEMON 58(1000),5,KARTON,0,KARTON,"55,242","276,210"
TB0028295,2024-06-12,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61384311,B00976,DDS SOKLIN LANTAI REFF 52,6,KARTON,0,KARTON,"34,975","209,850"
TB0028295,2024-06-12,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61384311,B00534,DDS WPC 780,5,KARTON,0,KARTON,"68,310","341,550"
TB0028295,2024-06-12,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61384311,B01115,DDS WPC 400,3,KARTON,0,KARTON,"106,920","320,760"
TB0028295,2024-06-12,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61384311,B00586,DDS SABUN NUVO,25,KARTON,0,BIJI,"172,437","4,310,925"
TB0028295,2024-06-12,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61384311,B00951,DDS SABUN NUVO REFF 60,2,KARTON,0,KARTON,"95,990","191,980"
TB0028295,2024-06-12,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61384311,B01013,DDS BDK KODOMO 200gr,1,KARTON,0,BIJI,"95,904","95,904"
TB0028295,2024-06-12,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61384311,B01215,DDS SHP KODOMO BTL 45ml,1,KARTON,0,BIJI,"147,452","147,452"
TB0028295,2024-06-12,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61384311,B00564,DDS HERS PROTEX MERAH 8,5,KARTON,0,BIJI,"66,801","334,005"
TB0028295,2024-06-12,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61384311,B01075,DDS SIKAT GIGI KODOMO,1,KARTON,0,LUSIN,"188,892","188,892"
TB0028295,2024-06-12,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61384311,B00953,DDS SABUN GIV REFF 60,10,KARTON,0,KARTON,"88,311","883,110"
TB0028295,2024-06-12,S042 - PT.DINAMIKA DAYA SEGARA,pkp HF61384311,B00624,DDS SOKLIN PEWANGI REFF 320,2,KARTON,0,BIJI,"95,040","190,080"
TB0028296,2024-06-12,S167 - MULYADI,non pkp TUNAI,B01688,UNI REXONA RENTENG,20,KARTON,0,RENTENG,"268,000","5,360,000"
TB0028296,2024-06-12,S167 - MULYADI,non pkp TUNAI,B01301,SUN KARA,20,KARTON,0,KARTON,"98,000","1,960,000"
TB0028296,2024-06-12,S167 - MULYADI,non pkp TUNAI,B01433,LUWAK HITAM,40,KARTON,0,KARTON,"121,000","4,840,000"
TB0028297,2024-06-12,S261 - SANTOSO,non pkp,B01053,DDS SOKLIN CAIR 22/20 RENTENG,200,KARTON,0,KARTON,"46,500","9,300,000"
TB0028297,2024-06-12,S261 - SANTOSO,non pkp,B01871,TEPUNG BERAS ROSE BRAND,20,KARTON,0,KARTON,"130,000","2,600,000"
TB0028297,2024-06-12,S261 - SANTOSO,non pkp,B01904,TEPUNG SEGITIGA 1kg,5,KARTON,0,KARTON,"123,500","617,500"
TB0028297,2024-06-12,S261 - SANTOSO,non pkp,B00620,SOFFELL,2,KARTON,0,PRES,"453,000","906,000"
TB0028297,2024-06-12,S261 - SANTOSO,non pkp,B00648,AUTAN,2,KARTON,0,PRES,"438,500","877,000"
TB0028298,2024-06-12,S351 - RONI BORWITA,non pkp TUNAI,B01526,SABUN DETTOL 100gr (144),15,KARTON,0,KARTON,"568,000","8,520,000"
TB0028299,2024-06-12,S105 - GSD,non pkp,B01204,SABUN PAPAYA=RDL,3,KARTON,0,BIJI,"2,080,000","6,240,000"
TB0028299,2024-06-12,S105 - GSD,non pkp,B00628,SABUN TAWON B,1,KARTON,0,BIJI,"1,400,000","1,400,000"
TB0028299,2024-06-12,S105 - GSD,non pkp,B00748,SABUN ASEPSO,2,KARTON,0,BIJI,"1,000,000","2,000,000"
TB0028300,2024-06-12,S311 - MOROSENENG,non pkp,B01894,GULA RAJA GULA/NUSA KITA/KBA(50kg),30,SAK,0,SAK,"745,000","22,350,000"
TB0028301,2024-06-12,S007 - PT. GAWIH JAYA,,B01822,WISMILAK ARJA 12,20,SLOP,0,SLOP,"87,930","1,758,600"
TB0028301,2024-06-12,S007 - PT. GAWIH JAYA,,B00060,WIS DIPLOMAT 12,0,BAL,10,SLOP,"4,593,600","2,296,800"
TB0028301,2024-06-12,S007 - PT. GAWIH JAYA,,B01341,WISMILAK SLIM KR 16,3,SLOP,0,SLOP,"167,400","502,200"
TB0028302,2024-06-12,S134 - SUBUR BGL,,B01425,GROW BOLD 12,0,BAL,2,SLOP,"3,040,000","304,000"
TB0028302,2024-06-12,S134 - SUBUR BGL,,B01432,GROW BOLD 20,1,BAL,0,SLOP,"2,390,000","2,390,000"
TB0028302,2024-06-12,S134 - SUBUR BGL,,B01427,GROW REG 16,1,BAL,0,SLOP,"1,960,000","1,960,000"
TB0028302,2024-06-12,S134 - SUBUR BGL,,B01544,GROW KRETEK CO,0,BAL,10,SLOP,"1,580,000","790,000"
TB0028303,2024-06-13,S278 - LANCAR MAKMUR (KALIMAS),non pkp,B01403,DDS SEDAP KOREA,50,KARTON,0,KARTON,"103,500","5,175,000"
TB0028303,2024-06-13,S278 - LANCAR MAKMUR (KALIMAS),non pkp,B01555,SAMP AGA KR (10+2),10,BAL,0,SLOP,"2,700,000","27,000,000"
TB0028303,2024-06-13,S278 - LANCAR MAKMUR (KALIMAS),non pkp,B02165,SAMP AGA KR PRIMA,240,SLOP,0,SLOP,"146,000","35,040,000"
TB0028303,2024-06-13,S278 - LANCAR MAKMUR (KALIMAS),non pkp,B00063,SAMP ARES BIRU,4,BAL,0,SLOP,"2,935,000","11,740,000"
TB0028303,2024-06-13,S278 - LANCAR MAKMUR (KALIMAS),non pkp,B01234,SAMP ARES BOLD,4,BAL,0,SLOP,"2,940,000","11,760,000"
TB0028304,2024-06-13,S342 - TUNAI,HAQI TUNAI,B02017,GAJAH BARU INTER FLT 12,20,BAL,0,SLOP,"3,180,000","63,600,000"
TB0028305,2024-06-13,S091 - NAGA,pkp,B00379,TEH NAGA PLASTIK,2,KARTON,0,PRES,"960,000","1,920,000"
TB0028305,2024-06-13,S091 - NAGA,pkp,B00380,TEH NAGA KERTAS,10,KARTON,0,BAL,"630,000","6,300,000"
TB0028305,2024-06-13,S091 - NAGA,pkp,B00214,TEH NAGA KOTAK,20,KARTON,0,BIJI,"200,000","4,000,000"
TB0028306,2024-06-13,S046 - CV.SINAR TERANG,pkp 3252406351,B00567,LAURIER MERAH 8,20,KARTON,0,BIJI,"226,551","4,531,020"
TB0028307,2024-06-13,S002 - PT. SURYA MADISTRINDO,,B00170,GG SURYA 12,11,BAL,0,SLOP,"4,810,000","52,910,000"
TB0028307,2024-06-13,S002 - PT. SURYA MADISTRINDO,,B00003,GG 12 KS MERAH,2,BAL,0,SLOP,"2,880,000","5,760,000"
TB0028307,2024-06-13,S002 - PT. SURYA MADISTRINDO,,B02086,GG 16 KS MERAH,1,BAL,0,SLOP,"1,740,000","1,740,000"
TB0028307,2024-06-13,S002 - PT. SURYA MADISTRINDO,,B00006,GG HIJAU,2,BAL,0,SLOP,"2,700,000","5,400,000"
TB0028307,2024-06-13,S002 - PT. SURYA MADISTRINDO,,B01227,GG INTER MERAH,2,BAL,2,SLOP,"4,810,000","10,582,000"
TB0028307,2024-06-13,S002 - PT. SURYA MADISTRINDO,,B00002,GG SURYA 16,2,BAL,0,SLOP,"3,300,000","6,600,000"
TB0028307,2024-06-13,S002 - PT. SURYA MADISTRINDO,,B00009,GG PRO MERAH,0,BAL,5,SLOP,"2,880,000","1,440,000"
TB0028307,2024-06-13,S002 - PT. SURYA MADISTRINDO,,B00012,GG SURYA KALENG,5,PRES,0,KALENG,"920,000","4,600,000"
TB0028307,2024-06-13,S002 - PT. SURYA MADISTRINDO,,B00004,GG PROMILD,0,BAL,5,SLOP,"2,880,000","1,440,000"
TB0028307,2024-06-13,S002 - PT. SURYA MADISTRINDO,,B00015,GG SIGNATURE 12 CO,0,BAL,4,SLOP,"4,600,000","920,000"
TB0028308,2024-06-13,S222 - HOFI,non pkp TUNAI,B01175,MIXAGRIP HIJAU,64,DOS,0,STRIP,"63,000","4,032,000"
TB0028308,2024-06-13,S222 - HOFI,non pkp TUNAI,B00321,ENTROSTOP DEWASA,25,DOS,0,STRIP,"81,000","2,025,000"
TB0028308,2024-06-13,S222 - HOFI,non pkp TUNAI,B00314,MIXAGRIP KUNING,27,DOS,0,STRIP,"62,000","1,674,000"
TB0028308,2024-06-13,S222 - HOFI,non pkp TUNAI,B01186,MIXADIN,1,DOS,0,DOS,"54,000","54,000"
TB0028308,2024-06-13,S222 - HOFI,non pkp TUNAI,B01564,PROMAG BARU(isi 10tab),13,DOS,0,STRIP,"83,500","1,085,500"
TB0028309,2024-06-13,S066 - PT.INDOMARCO ADI PRIMA,pkp 217224,B00148,INDOMIE AYAM BAWANG,15,KARTON,0,KARTON,"104,025","1,560,375"
TB0028309,2024-06-13,S066 - PT.INDOMARCO ADI PRIMA,pkp 217224,B00147,INDOMIE RENDANG,10,KARTON,0,KARTON,"108,275","1,082,750"
TB0028309,2024-06-13,S066 - PT.INDOMARCO ADI PRIMA,pkp 217224,B01908,BUMBU RACIK AYAM GRG,2,KARTON,0,RENTENG,"313,600","627,200"
TB0028309,2024-06-13,S066 - PT.INDOMARCO ADI PRIMA,pkp 217224,B01752,SARIMIE 2 KREMES,5,KARTON,0,KARTON,"82,700","413,500"
TB0028309,2024-06-13,S066 - PT.INDOMARCO ADI PRIMA,pkp 217224,B00881,SARIMIE 2 KECAP,20,KARTON,0,KARTON,"82,700","1,654,000"
TB0028309,2024-06-13,S066 - PT.INDOMARCO ADI PRIMA,pkp 217224,B02010,INDO SAMBAL PEDAS 135,1,KARTON,0,BOTOL,"270,480","270,480"
TB0028309,2024-06-13,S066 - PT.INDOMARCO ADI PRIMA,pkp 217224,B01887,INDOFOOD SAMBAL RTG (MERAH),10,KARTON,0,PAK,"118,377","1,183,770"
TB0028309,2024-06-13,S066 - PT.INDOMARCO ADI PRIMA,pkp 217224,B01889,INDOFOOD SAUS TOMAT 135,1,KARTON,0,BOTOL,"216,384","216,384"
